id	pr_gene_symbol	MDAMB231-ctl_vehicle-16149	MDAMB231-ctl_vehicle-16150	MDAMB231-ctl_vehicle-16151	MDAMB231-trt_cp-16152	MDAMB231-trt_cp-16153	MDAMB231-trt_cp-16154	MDAMB231-trt_cp-16155	MDAMB231-trt_cp-16156
200640_at	YWHAZ	10.7150	10.4382	10.7912	11.3046	11.1547	9.8349	10.6810	11.1855
200641_s_at	YWHAZ	10.1184	10.1555	10.3237	10.8238	9.9447	9.3455	10.3041	10.1020
200047_s_at	YY1	9.6549	9.0359	9.4296	9.2676	9.0882	9.3862	9.5122	9.2262
201901_s_at	YY1	9.2884	8.8562	8.9073	8.9909	9.3454	8.4423	9.1318	8.4340
201902_s_at	YY1	7.1991	6.8286	7.0409	6.9376	7.2329	6.5757	6.9308	7.1302
213494_s_at	YY1	7.8618	7.9231	7.9183	7.9595	8.0255	7.7619	7.6940	7.8538
217836_s_at	YY1AP1	7.9148	7.9851	8.3427	8.3055	7.5285	8.2801	8.6091	8.4615
216531_at	YY2	5.9894	5.8727	5.6510	5.6349	5.4110	5.6082	5.8407	5.9507
218833_at	ZAK	7.4956	7.1201	7.2056	7.0005	7.3073	7.6991	7.1474	7.3578
214032_at	ZAP70	5.3248	5.4171	5.3397	5.8002	5.3796	5.2491	5.4858	5.7201
220269_at	ZBBX	4.4521	3.8357	4.2486	3.2609	4.1187	4.6410	3.8101	4.1912
203043_at	ZBED1	7.9641	7.6916	8.1013	7.3767	7.8875	7.6083	8.0711	7.9107
219836_at	ZBED2	5.2372	3.8722	4.2472	3.6342	3.8637	4.0492	3.7011	5.1349
204799_at	ZBED4	7.9943	8.4429	8.3176	8.4266	8.0487	8.1807	8.4650	8.6362
214747_at	ZBED4	6.3460	6.1816	5.8469	6.2358	5.7508	5.7314	5.9112	6.2294
218263_s_at	ZBED5	7.6343	8.7050	8.0668	7.6021	7.7325	7.5791	7.5998	7.2211
208087_s_at	ZBP1	5.5751	5.2154	5.2794	5.5405	5.3856	5.6658	5.3988	5.7455
205092_x_at	ZBTB1	5.1857	5.1504	5.2852	4.8477	4.8677	5.0666	5.1452	5.1586
213376_at	ZBTB1	7.0516	7.9943	7.0357	7.4449	7.5967	7.0974	7.1964	7.0753
219312_s_at	ZBTB10	7.0130	6.9706	5.9802	6.4593	6.4730	5.4679	6.0399	6.1466
204847_at	ZBTB11	7.2932	8.0422	7.3095	7.4552	7.5959	7.6785	7.2527	6.9556
205883_at	ZBTB16	4.5708	4.4005	5.2491	5.6441	5.1754	5.8326	5.0659	6.2148
203601_s_at	ZBTB17	7.2315	6.7994	7.0864	7.2608	7.1543	7.4220	6.8913	7.4719
203602_s_at	ZBTB17	9.2053	9.0990	8.5811	8.5887	8.6051	8.5924	8.9510	8.9014
205383_s_at	ZBTB20	4.9702	4.7230	4.5681	4.1457	4.7147	4.7244	5.1411	3.9378
222357_at	ZBTB20	6.2216	6.0976	5.0873	5.4220	5.8814	6.6930	5.7852	5.9881
213081_at	ZBTB22	7.6510	7.4816	7.5076	7.1250	7.2549	7.5121	7.4657	7.7170
205340_at	ZBTB24	6.1233	6.5630	6.0582	6.5352	6.0727	6.9290	6.5687	6.0836
214482_at	ZBTB25	5.6712	5.8125	5.7484	5.8302	5.7315	5.5759	5.9888	5.8083
220391_at	ZBTB3	5.1740	5.3058	4.8032	4.6711	4.6772	5.0066	4.8717	5.3700
220118_at	ZBTB32	5.6027	5.4692	5.6140	5.3633	5.9335	5.8087	5.6727	5.3867
214631_at	ZBTB33	5.1208	5.2370	4.9379	4.6985	4.7739	4.9286	4.8619	5.1241
219221_at	ZBTB38	12.1377	11.3261	11.0917	10.8713	11.2922	10.6455	9.9978	9.3117
205256_at	ZBTB39	5.8914	5.8368	5.7375	5.9007	5.9423	6.0251	5.8092	5.9612
203958_s_at	ZBTB40	6.0893	6.1754	5.7305	5.9769	5.9544	5.8591	5.8899	6.0924
203959_s_at	ZBTB40	6.8311	6.9193	6.9431	7.3246	7.1283	6.3975	7.1307	6.9177
204180_s_at	ZBTB43	6.8511	6.8668	7.1389	6.8632	7.0736	7.1119	7.2107	6.7728
204181_s_at	ZBTB43	6.6253	6.8922	6.8157	6.9787	7.0852	6.9647	6.8488	6.7029
204182_s_at	ZBTB43	5.8640	6.0997	5.8313	6.0559	6.5391	6.2433	6.2311	5.5613
220243_at	ZBTB44	4.6229	5.0089	4.3990	4.8041	4.4511	4.7311	4.6194	4.8603
205025_at	ZBTB48	7.0856	6.7683	6.6221	6.7805	6.7733	7.0020	6.9144	6.7618
203026_at	ZBTB5	5.8468	4.8658	5.5675	4.8994	6.0005	5.3938	5.5319	5.5327
206098_at	ZBTB6	5.4588	5.9473	5.5377	5.2702	5.4603	5.7553	5.4158	5.4862
213299_at	ZBTB7A	6.6668	6.2333	6.4861	6.2363	6.1584	6.7181	6.4024	6.7316
213303_x_at	ZBTB7A	5.4013	5.8235	5.6073	5.9619	5.4019	5.8450	5.4274	5.8957
219186_at	ZBTB7A	9.1278	8.8530	8.8476	9.5342	9.1961	9.4412	9.0231	9.2942
222082_at	ZBTB7A	5.7021	5.5629	5.2937	6.1152	5.5917	5.8926	5.5090	5.9175
205853_at	ZBTB7B	6.7056	6.2814	6.4926	6.3972	6.3393	6.8162	6.2539	6.5618
217675_at	ZBTB7C	5.8295	5.8206	5.7808	5.3178	5.3793	5.8419	5.5074	5.9380
205787_x_at	ZC3H11A	8.1146	8.0660	7.6634	7.3998	8.2298	7.8512	8.1095	8.0741
205788_s_at	ZC3H11A	10.0656	10.4638	10.5496	10.2206	10.3860	10.2046	10.5865	10.4838
218810_at	ZC3H12A	6.3208	6.6330	5.8737	5.4775	5.8544	6.1734	5.8615	5.9154
209851_at	ZC3H13	5.1060	4.9803	4.8844	5.1710	4.9915	5.2465	4.9061	4.8933
212402_at	ZC3H13	7.5986	7.9132	6.9437	7.6223	8.0850	7.3326	8.1437	6.9306
204216_s_at	ZC3H14	8.2661	8.4384	8.7102	8.2845	8.2049	8.3843	8.5136	8.3149
213063_at	ZC3H14	8.0367	8.7728	8.3385	8.5633	8.4132	8.7920	8.2876	7.8851
213064_at	ZC3H14	9.9903	10.1665	10.1700	10.4438	10.8498	10.5055	10.7424	9.6686
201593_s_at	ZC3H15	9.1600	9.6842	9.9233	9.7701	10.0252	9.3756	10.2958	9.5903
201595_s_at	ZC3H15	9.5048	9.6124	9.4883	9.4978	9.7096	9.7738	9.6448	9.7451
210709_at	ZC3H15	4.9036	4.7950	4.7197	4.4790	4.4463	4.6232	4.5556	4.9882
213445_at	ZC3H3	6.9375	6.8087	7.0810	6.6470	6.5939	6.2335	7.4679	7.4884
213390_at	ZC3H4	6.8605	6.9439	7.5013	7.2933	6.6944	6.9312	7.4552	7.0509
218348_s_at	ZC3H7A	7.2080	7.7944	7.6277	7.3834	7.6026	7.2372	7.8684	7.6000
205877_s_at	ZC3H7B	7.2761	6.4983	7.3069	7.2112	7.3164	7.2137	7.2234	7.1890
206168_at	ZC3H7B	6.1097	5.9046	5.7945	5.8056	5.7168	6.0069	5.8051	5.9936
206169_x_at	ZC3H7B	6.3143	6.1958	6.6396	6.1609	5.0762	5.7321	5.9174	6.7856
213323_s_at	ZC3H7B	7.3786	6.7848	7.2516	7.0326	7.2456	7.0392	6.7907	7.2415
216844_at	ZC3H7B	4.9893	4.9508	5.0413	4.7871	4.6174	5.1449	4.6992	5.3009
213051_at	ZC3HAV1	7.5757	7.4503	7.7896	7.8912	6.9882	7.3258	7.7673	7.5855
220104_at	ZC3HAV1	6.4363	7.3620	6.9708	7.2964	6.8974	7.5744	7.9764	6.4131
220040_x_at	ZC4H2	6.4923	6.3912	6.5722	6.8626	6.6302	6.9785	6.6126	6.8611
221193_s_at	ZCCHC10	7.8790	7.7889	8.2108	7.6543	7.3886	7.9524	7.6689	7.7150
212704_at	ZCCHC11	8.2766	7.6394	8.0946	8.0153	8.1734	8.0319	7.6954	8.2191
217594_at	ZCCHC11	5.7323	5.5304	5.5955	5.5468	5.0973	5.5090	5.3800	5.8609
212655_at	ZCCHC14	5.4166	5.3862	5.7886	5.5317	4.9660	5.6051	5.2951	4.9403
215426_at	ZCCHC14	5.8017	5.5293	5.8092	5.5452	5.4476	6.0264	5.2994	5.7413
215427_s_at	ZCCHC14	5.7282	5.6778	5.6144	5.2684	5.4319	5.7074	5.6525	5.8108
219062_s_at	ZCCHC2	6.3571	6.3567	6.4548	6.2975	6.4692	6.6123	5.7931	6.2896
212419_at	ZCCHC24	7.1742	6.3364	7.3532	7.1549	7.7098	8.0241	7.5188	7.7932
212423_at	ZCCHC24	7.1439	7.1675	7.5585	7.9421	8.5942	8.7808	8.3974	8.0988
219917_at	ZCCHC4	6.6620	5.9973	5.9526	6.4557	6.4159	6.6820	6.0245	6.3471
220472_at	ZCCHC4	6.1961	6.3736	5.8447	6.0013	5.7590	6.2635	5.9202	6.1606
220473_s_at	ZCCHC4	6.4297	6.6038	6.2049	6.3439	6.3996	6.6322	6.3072	6.3574
220933_s_at	ZCCHC6	6.7426	6.9521	7.2623	6.5936	6.7459	7.6672	7.6033	7.2371
218478_s_at	ZCCHC8	8.9845	9.5717	9.8699	9.8389	9.7361	10.2970	9.7886	9.5242
220618_s_at	ZCWPW1	6.6784	6.9914	6.9120	6.8251	6.6527	6.5444	6.6628	6.9892
221646_s_at	ZDHHC11	5.4362	6.8465	7.1451	6.0687	5.2405	7.0553	6.7255	7.3018
219296_at	ZDHHC13	9.4870	9.1558	9.2304	9.4146	8.6406	9.2065	8.6775	9.4566
219247_s_at	ZDHHC14	7.0376	8.0525	8.0384	7.6801	7.7889	7.4233	7.8704	7.8408
212982_at	ZDHHC17	7.5518	7.2791	7.6381	7.9246	7.9661	8.3218	7.8424	7.3273
217486_s_at	ZDHHC17	6.0745	5.8267	5.9507	5.9501	5.9264	5.8691	5.9440	6.1265
212860_at	ZDHHC18	7.5080	7.7363	7.4463	7.4196	7.5707	7.7938	7.3490	7.3212
205634_x_at	ZDHHC24	7.7612	8.4871	8.1459	8.6566	8.3203	8.3108	8.2953	8.8691
218077_s_at	ZDHHC3	8.4984	8.4632	8.9922	7.9154	8.4914	8.6320	8.8840	8.3438
218078_s_at	ZDHHC3	9.7010	9.9379	9.9609	10.1573	10.3006	10.0411	9.7900	9.5022
220261_s_at	ZDHHC4	8.5242	7.4787	8.2735	8.6819	7.0745	7.9685	8.3847	8.4545
218606_at	ZDHHC7	8.0557	8.7537	7.8247	8.6581	8.1756	8.0796	8.4117	8.6632
222274_at	ZDHHC8P1	6.8082	7.0917	7.0880	6.6017	7.2777	7.5809	6.7947	7.5089
210875_s_at	ZEB1	7.3812	6.4716	6.9942	6.6835	7.4141	7.9733	7.7498	6.9315
212758_s_at	ZEB1	7.1594	5.4796	6.9069	5.9356	6.7763	7.2040	7.2269	6.0735
212764_at	ZEB1	9.0640	7.8468	8.7720	8.3807	9.0746	9.5366	9.5041	8.0013
203603_s_at	ZEB2	5.9896	5.8464	5.8470	6.3277	6.8580	5.5872	6.7521	7.1786
202448_s_at	ZER1	5.1567	5.1405	4.8808	4.8600	5.0565	4.8950	4.9531	5.2674
202452_at	ZER1	7.1852	7.1923	7.4491	7.1762	7.1809	7.2918	7.1713	8.2787
202456_s_at	ZER1	6.5441	6.8787	7.1435	6.3698	6.5458	6.8008	6.5637	7.0666
218919_at	ZFAND1	7.1821	7.6481	7.5852	7.5583	7.0594	6.9843	7.1898	7.3797
218020_s_at	ZFAND3	9.4756	9.0654	8.9191	9.4014	9.1533	8.9079	9.6003	9.8443
210275_s_at	ZFAND5	11.3810	10.9966	10.8958	11.1265	11.5839	10.5027	11.6273	11.4516
217649_at	ZFAND5	5.9006	6.1905	5.6254	5.4880	5.8388	6.2677	5.5412	5.7733
217741_s_at	ZFAND5	11.0982	10.4111	10.1610	10.7873	10.8140	10.2055	10.3641	11.3536
221613_s_at	ZFAND6	7.1931	6.6077	7.0979	6.6828	7.5229	7.6842	7.3507	7.3336
222186_at	ZFAND6	4.9920	5.5291	4.9303	4.7836	5.0432	5.8828	5.0109	5.5315
213065_at	ZFC3H1	7.7527	8.8953	7.9058	8.6597	8.8533	8.8668	8.0387	8.7002
207699_at	ZFHX2	6.8221	6.6226	6.8686	6.8744	6.9253	7.1936	6.5327	6.8582
208033_s_at	ZFHX3	8.0103	7.1643	7.3807	8.3642	7.3352	7.1036	7.2005	7.8261
219779_at	ZFHX4	7.1402	7.1779	5.4438	6.8721	6.9366	5.6431	7.1106	6.3173
217781_s_at	ZFP106	9.4798	9.7196	9.3889	8.9383	9.5635	8.8775	9.6798	9.0042
222237_s_at	ZFP112	6.0144	6.1293	5.8301	5.6122	5.7072	5.8821	5.3983	6.0860
208199_s_at	ZFP161	6.7172	6.8822	6.6175	6.3181	6.5130	6.9362	6.2840	6.9113
209724_s_at	ZFP161	6.9854	7.1717	6.3322	6.5381	6.8050	6.3003	6.6518	6.5647
207757_at	ZFP2	5.0721	5.2610	4.8061	4.6710	4.8041	5.1213	4.9704	5.2280
207090_x_at	ZFP30	6.7783	6.2070	6.2474	6.5757	6.4003	6.2731	6.0541	6.7652
211962_s_at	ZFP36L1	12.3129	11.7286	11.2780	12.8058	12.4330	12.5262	11.8369	11.9478
211965_at	ZFP36L1	11.6226	11.6250	10.3151	11.3785	10.9454	11.5319	11.8824	10.5658
213277_at	ZFP36L1	5.5645	5.5368	5.3487	5.3083	5.2748	5.5886	5.3827	5.3850
213284_at	ZFP36L1	5.6609	5.3881	5.4591	5.2541	5.4410	5.5782	5.2769	5.5756
201367_s_at	ZFP36L2	7.6758	6.1275	6.7407	6.6174	5.8156	6.6227	7.5950	7.0719
201368_at	ZFP36L2	7.8664	6.8159	8.2127	7.3175	7.7957	7.3094	7.8492	6.9589
201369_s_at	ZFP36L2	10.0595	9.3456	9.3019	8.8787	8.5970	9.3017	9.9831	9.2715
207068_at	ZFP37	6.9530	6.8084	6.5385	6.9643	6.8266	6.9888	6.3912	6.6778
218968_s_at	ZFP64	6.9405	6.6494	7.0340	7.0609	6.8014	6.6991	6.9603	6.9130
219536_s_at	ZFP64	6.7262	6.1384	6.4664	6.3407	6.4694	6.6849	6.4644	7.0607
209428_s_at	ZFPL1	8.6086	8.0247	8.5400	8.1760	7.9842	8.0917	8.0078	8.7883
214310_s_at	ZFPL1	8.1013	7.9075	7.7081	7.6224	7.6778	7.7281	7.5507	8.3841
214311_at	ZFPL1	6.7087	5.9751	6.5293	6.3818	6.3574	7.0081	6.2515	6.9413
219778_at	ZFPM2	8.4971	5.4689	5.0227	5.6343	6.5072	6.4503	5.2989	7.2077
201856_s_at	ZFR	9.2405	9.4921	9.5764	8.9735	9.7938	9.2737	9.4129	10.0203
201857_at	ZFR	9.9435	9.4790	9.9480	9.4305	10.1879	9.9309	10.0553	10.7800
213286_at	ZFR	8.5049	8.4135	8.4010	7.9018	8.8292	8.3985	8.5293	8.6389
33148_at	ZFR	8.6729	8.4570	8.6398	8.0526	8.4874	8.4428	8.4862	9.1676
215419_at	ZFR2	6.0756	6.1165	5.9541	6.1271	6.0303	6.4093	5.9109	6.4449
207920_x_at	ZFX	6.9748	6.4278	6.7286	6.2688	6.8204	6.2642	6.5954	6.6975
214678_x_at	ZFX	7.2419	6.9323	7.1684	6.6488	7.0905	7.2664	7.1464	7.1172
217176_s_at	ZFX	6.3780	6.2417	6.4503	5.9119	6.0525	6.0831	6.1041	6.2249
207246_at	ZFY	5.5320	6.4054	5.6189	5.9103	5.4868	5.7228	5.6271	5.7007
203651_at	ZFYVE16	6.8919	7.0971	7.3695	6.5749	6.8934	7.1609	6.9327	6.8167
219929_s_at	ZFYVE21	7.9239	7.5719	7.6179	7.3801	7.2473	7.8088	7.2244	8.2408
213073_at	ZFYVE26	7.1158	6.8859	6.9917	7.2431	7.3334	6.9735	7.4661	7.7452
37943_at	ZFYVE26	7.0851	6.7821	6.6961	7.0241	6.7088	6.6935	7.0465	7.6118
204893_s_at	ZFYVE9	8.1260	7.9489	8.1370	8.1680	7.5359	7.7653	7.7136	8.4113
208446_s_at	ZFYVE9	5.7105	5.2070	5.2364	5.1047	4.9407	5.2749	5.1845	5.6424
214142_at	ZG16	6.7699	7.4534	7.8626	6.8929	6.7458	6.1366	7.5591	7.5950
221848_at	ZGPAT	8.0658	7.7142	7.7675	8.3692	7.8786	7.9782	8.1366	8.1228
57539_at	ZGPAT	7.9280	7.8922	7.6703	8.4022	7.9392	7.7206	8.1467	8.2235
203556_at	ZHX2	6.6877	5.1044	6.5312	5.8333	5.5297	5.6773	6.2044	6.6964
212545_s_at	ZHX3	6.4591	6.3188	6.3513	6.5077	6.1938	6.6144	6.2358	6.6277
217367_s_at	ZHX3	7.7595	8.3204	7.6154	7.6758	7.9499	7.7908	7.2132	7.3923
206373_at	ZIC1	6.3841	4.5802	6.4173	4.8390	5.0129	4.6117	4.8265	4.9451
207197_at	ZIC3	5.7874	5.2895	5.5625	5.2473	4.8796	5.2596	5.0276	5.5078
211463_at	ZIC4	5.1229	5.1788	5.1406	5.1078	4.9138	5.2374	5.0468	5.2492
220653_at	ZIM2	5.0047	4.6530	4.8261	4.8561	4.6496	5.2049	4.6227	5.1898
214670_at	ZKSCAN1	6.9743	6.8473	6.7890	5.9657	6.2998	6.7480	5.9821	5.8119
214900_at	ZKSCAN1	6.8970	6.6989	6.4312	6.2531	5.9232	6.6591	6.0217	6.7519
211773_s_at	ZKSCAN3	6.4226	6.0532	6.0099	6.4520	6.4364	6.1148	6.1335	6.4001
213625_at	ZKSCAN4	6.5868	6.4873	6.2003	6.4126	5.8516	6.0429	6.3132	6.7488
203730_s_at	ZKSCAN5	6.6596	6.8796	6.5546	6.6138	6.8364	6.6316	6.6770	6.6944
203731_s_at	ZKSCAN5	6.9227	6.8489	6.9535	6.8212	6.6314	6.9175	6.7156	7.2156
219628_at	ZMAT3	4.7202	5.0023	4.7327	4.4034	5.0365	5.0996	4.2314	3.8695
219877_at	ZMAT4	5.5456	5.0968	4.9871	5.4840	5.3986	5.0700	4.5744	5.0527
218752_at	ZMAT5	8.1701	7.5144	7.8725	8.3273	8.1082	8.6991	8.0525	8.8675
221525_at	ZMIZ2	6.5840	6.2525	6.4742	6.1975	6.6336	6.9447	6.5907	6.1285
221924_at	ZMIZ2	6.5888	6.2473	6.7013	6.2573	6.3343	6.6565	6.6323	6.1954
54970_at	ZMIZ2	6.9569	7.3535	7.5564	7.2597	7.4702	7.7447	7.4935	6.6689
202939_at	ZMPSTE24	11.4712	10.9509	11.2184	11.1760	11.5336	11.2346	10.7336	11.3120
220206_at	ZMYM1	6.7495	6.7322	6.6838	6.3390	6.2182	7.0632	6.6128	6.9187
210281_s_at	ZMYM2	6.3114	6.3587	5.7398	5.7329	5.4783	4.7641	5.6758	6.1058
210282_at	ZMYM2	6.0624	6.0999	5.4555	5.2894	4.9652	5.2769	5.1494	6.1403
207559_s_at	ZMYM3	8.0380	7.7638	7.5407	7.6867	7.4346	7.3632	8.0830	7.9521
202049_s_at	ZMYM4	9.3179	8.9514	8.6430	8.6216	8.4731	9.0367	8.9120	9.1805
202050_s_at	ZMYM4	8.5884	8.1811	8.0379	8.5819	8.1600	8.5420	8.3530	8.3764
202051_s_at	ZMYM4	7.2901	7.3912	7.2810	7.2329	7.0939	7.5079	6.9776	7.2763
206652_at	ZMYM5	6.3959	6.2881	6.0865	5.8869	5.7734	6.0282	5.9623	6.5679
206744_s_at	ZMYM5	5.5833	5.3962	5.4366	5.4028	5.1730	5.3363	5.3128	5.9140
215948_x_at	ZMYM5	6.7574	7.0700	6.8209	7.0497	6.6413	6.5516	6.6338	7.5114
219924_s_at	ZMYM6	9.7647	9.3049	9.3759	9.4358	9.0129	9.4364	9.5174	10.2915
219925_at	ZMYM6	5.9975	5.7693	6.1063	5.8922	5.8345	6.2243	5.7988	6.5273
205714_s_at	ZMYND10	6.1523	5.8157	6.5105	5.5967	6.2076	7.1706	5.9804	6.0218
216663_s_at	ZMYND10	5.2996	4.9856	5.3025	4.6024	4.7061	5.8832	4.8704	5.2718
202136_at	ZMYND11	7.8682	8.7186	8.3562	8.3732	8.0214	8.1137	7.4767	8.0503
202137_s_at	ZMYND11	7.1897	8.0360	7.5016	7.6220	7.6510	7.6611	7.0076	7.6573
207130_at	ZMYND8	5.3183	5.0546	4.9242	5.1977	4.5765	4.8036	4.8891	5.2153
209048_s_at	ZMYND8	10.5402	9.5409	9.7313	11.0719	10.1765	9.2880	9.8823	10.0220
209049_s_at	ZMYND8	9.8721	9.1460	8.9363	10.5226	10.2255	10.0290	9.3697	8.9605
214795_at	ZMYND8	5.9648	5.6798	5.7172	6.5253	5.6511	6.0934	5.3786	5.9626
216350_s_at	ZNF10	5.0973	4.9941	5.0480	5.0871	4.9134	4.5333	4.1986	5.0778
205739_x_at	ZNF107	5.4164	6.3656	5.6761	5.3965	5.4017	5.2437	5.2998	5.1340
207117_at	ZNF117	5.2076	4.9802	4.5846	4.3761	4.5287	4.4995	4.9323	5.5172
207605_x_at	ZNF117	6.0178	5.6056	5.4824	4.7993	5.2295	5.0388	5.9218	6.5892
219571_s_at	ZNF12	7.4273	7.6255	7.4333	7.1956	7.1922	7.1213	7.4705	7.1470
206928_at	ZNF124	5.9668	4.6263	5.5793	5.4312	4.8865	5.6016	5.6751	6.0921
221842_s_at	ZNF131	9.3757	9.5344	9.9207	9.8510	9.4475	9.4361	9.7540	10.1477
207402_at	ZNF132	5.4052	5.0373	5.0177	4.9780	4.8903	5.1785	4.8236	5.3912
216960_s_at	ZNF133	8.1031	7.7569	7.4717	7.5795	7.1217	7.2261	6.2087	7.6907
37254_at	ZNF133	8.1861	8.1390	7.6535	7.8983	7.3388	7.7011	6.8279	8.1880
206182_at	ZNF134	6.1856	5.8199	5.6439	5.6013	5.9128	5.7910	6.0834	6.2401
206142_at	ZNF135	4.9658	5.2414	4.7042	4.6389	4.7539	4.7307	4.6170	5.2832
206240_s_at	ZNF136	6.4677	6.3396	6.3324	6.0944	6.3313	5.8194	6.7043	6.3549
207394_at	ZNF137P	5.4078	5.0613	4.9020	4.9931	4.8864	5.1167	4.8471	5.9928
219854_at	ZNF14	5.7615	5.5216	5.9324	5.7729	5.8243	5.7598	5.8749	6.4310
204523_at	ZNF140	8.0807	7.7672	8.1797	8.3546	8.3515	8.2589	7.6012	8.0591
206931_at	ZNF141	6.4985	6.2747	5.9462	5.9598	6.1918	5.9877	5.9188	6.5164
204474_at	ZNF142	6.7615	6.8903	6.7377	6.8800	6.5023	6.7172	6.6324	6.9831
37586_at	ZNF142	6.7023	6.7213	6.6300	6.7801	6.3897	6.7559	6.6980	7.0388
221873_at	ZNF143	7.0680	7.0286	6.9930	6.5821	6.9359	7.3489	7.1602	6.7910
200050_at	ZNF146	10.7997	10.2244	10.9856	10.5078	10.2810	10.8721	10.6457	10.0780
203318_s_at	ZNF148	5.9545	6.3258	6.2695	6.6739	6.3721	6.3861	6.3557	6.5372
203319_s_at	ZNF148	5.9904	5.2791	5.6457	6.5561	5.8708	5.5882	5.6658	6.3571
216677_at	ZNF154	6.0090	5.5883	5.6770	5.8494	5.6206	5.9477	5.7707	6.0284
217242_at	ZNF154	5.2460	4.8222	5.0173	5.0110	4.8965	4.9202	4.8288	5.2761
221201_s_at	ZNF155	6.7085	6.4964	6.7144	6.5819	6.1880	6.7703	6.3874	7.0321
208019_at	ZNF157	4.7653	4.8877	4.5236	4.1786	4.3455	4.5516	4.4481	4.8045
219548_at	ZNF16	5.5248	5.3561	5.6920	5.4219	5.4613	5.1450	5.6761	6.2305
214715_x_at	ZNF160	9.0229	8.2153	8.9959	8.1541	7.2159	8.1558	8.4254	9.2211
206683_at	ZNF165	4.9085	6.1159	4.9851	4.0545	4.8037	3.9720	5.1988	5.0743
206314_at	ZNF167	6.1766	5.3296	5.4800	5.1956	5.4767	5.1028	4.0148	5.9720
205252_at	ZNF174	6.8145	6.5439	6.6691	6.8709	6.3161	6.9658	7.0689	7.2196
210290_at	ZNF174	5.6659	5.8089	5.4612	5.3761	5.3715	5.7762	5.9369	6.2516
210291_s_at	ZNF174	6.5657	6.3918	6.6288	6.4792	6.4255	7.0132	6.7211	6.8247
205497_at	ZNF175	6.6880	6.5297	6.3968	6.5997	6.3384	6.7804	6.4094	6.8042
207417_s_at	ZNF177	6.0584	6.0752	5.7130	5.5561	5.8728	6.2748	5.8528	6.4428
219495_s_at	ZNF180	7.0156	7.0977	7.0691	6.6170	6.5214	6.9832	6.9626	6.7986
213452_at	ZNF184	5.5657	5.9227	5.6235	5.5662	5.8049	4.9171	5.0525	5.4206
203585_at	ZNF185	7.0195	8.1813	6.8805	8.4422	8.6105	9.3411	6.5614	7.7023
213218_at	ZNF187	7.5391	7.2793	7.1489	7.4987	7.5509	7.8506	7.1735	8.0808
207513_s_at	ZNF189	6.0254	6.0717	6.3720	5.5750	6.6029	6.3861	6.5907	6.6697
206579_at	ZNF192	5.8029	5.2781	5.4515	5.2890	5.4555	5.1626	5.4027	5.9112
205181_at	ZNF193	8.3350	7.6484	8.0638	7.6093	7.7993	7.6134	7.3157	8.1339
204234_s_at	ZNF195	8.4375	8.6791	8.6051	8.3865	8.5219	7.9745	8.2231	9.0410
205855_at	ZNF197	5.5473	5.6924	5.6328	5.7815	5.5928	5.7393	5.3611	5.8104
207338_s_at	ZNF200	5.1601	5.1771	5.3097	4.6020	5.3315	5.5036	5.8823	5.3305
214706_at	ZNF200	4.6903	4.8779	4.7057	4.2999	5.3054	5.0827	4.8605	4.6196
204327_s_at	ZNF202	7.2192	7.3919	6.9662	6.9308	7.1749	7.0215	7.3280	6.7791
204329_s_at	ZNF202	6.2642	6.5094	5.8526	6.1601	6.0903	6.2822	6.0964	6.3042
214823_at	ZNF204P	5.2388	5.4539	4.7218	4.7213	4.8117	4.7977	4.7931	5.2210
206416_at	ZNF205	7.2077	6.8585	7.2438	7.0999	7.3859	7.7082	7.2902	7.5471
200828_s_at	ZNF207	8.7858	8.7264	8.7996	8.9652	9.0091	8.9606	8.8833	8.9589
200829_x_at	ZNF207	8.7394	9.4352	8.9128	8.7731	9.1598	8.9545	8.9830	8.5043
208542_x_at	ZNF208	5.2983	5.3597	4.7511	4.8170	5.0136	4.8260	4.9891	5.3702
205437_at	ZNF211	6.8441	6.1100	6.6978	6.3402	6.0513	6.3411	6.6381	6.8197
203985_at	ZNF212	8.0180	8.1523	7.9979	8.2531	7.9229	8.4025	8.3749	8.0376
220497_at	ZNF214	5.4523	5.5893	5.3883	5.1069	5.1380	5.2003	5.1967	5.5419
220214_at	ZNF215	7.1714	6.5828	6.6969	7.2365	6.8895	7.0721	6.8323	7.0690
203739_at	ZNF217	7.4555	7.1139	6.5442	7.6877	7.2805	7.4942	8.2586	7.1518
219314_s_at	ZNF219	7.8573	7.0580	7.5798	7.7141	7.1033	7.6329	7.6063	7.6576
218005_at	ZNF22	9.3365	9.8307	9.8936	8.8794	9.6431	9.8801	10.3877	9.0366
218006_s_at	ZNF22	8.3624	8.1027	8.6074	7.7882	7.8190	8.1098	9.0311	7.6343
220847_x_at	ZNF221	5.9332	5.4270	5.7040	5.5882	5.5324	5.8059	5.5343	6.0244
206175_x_at	ZNF222	7.0406	6.7632	7.3657	7.1128	7.0444	6.5342	6.5493	7.3537
207128_s_at	ZNF223	6.1166	6.1902	6.1233	5.8183	5.8585	5.3552	5.6652	6.2477
216983_s_at	ZNF224	7.3681	6.7193	6.8752	6.7601	6.3904	7.0876	6.6932	7.0595
216991_at	ZNF224	5.4989	5.0946	5.3783	5.1633	5.0458	5.3942	5.1704	5.5139
220019_s_at	ZNF224	6.3685	6.3319	6.4283	6.1928	6.5454	5.9471	6.4595	6.3882
